Word,PoS,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,AvrgOfYears,Level.Predicted.RF,Level.Predicted.NN,Level.Predicted.SVM
transplant,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
transplant,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transplant,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transplant,NOUN,4.41E-06,4.59E-06,4.71E-06,4.24E-06,3.63E-06,3.89E-06,4.21E-06,3.80E-06,2.59E-06,4.01E-06,B2,B2,B2
transplant,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transplant,VERB,4.90E-07,4.55E-07,4.71E-07,4.27E-07,4.12E-07,4.26E-07,4.39E-07,4.26E-07,4.84E-07,4.48E-07,B2,B2,B2
transport,ADJ,4.19E-07,4.60E-07,4.34E-07,4.05E-07,3.94E-07,4.19E-07,3.78E-07,3.61E-07,3.15E-07,3.98E-07,A1,B2,B2
transport,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
transport,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
transport,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transport,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transport,NOUN,3.57E-05,3.60E-05,3.72E-05,3.28E-05,3.14E-05,3.44E-05,3.03E-05,3.08E-05,2.32E-05,3.24E-05,B1,B1,A2
transport,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transport,VERB,5.37E-06,5.40E-06,5.54E-06,5.23E-06,5.15E-06,5.32E-06,5.09E-06,5.07E-06,4.40E-06,5.18E-06,B1,B1,B2
transportation,ADJ,4.40E-08,5.16E-08,4.64E-08,4.28E-08,4.80E-08,5.34E-08,4.67E-08,4.91E-08,4.09E-08,4.70E-08,A1,B2,B2
transportation,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
transportation,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
transportation,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transportation,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transportation,NOUN,2.04E-05,2.09E-05,1.96E-05,1.87E-05,1.88E-05,1.96E-05,1.88E-05,1.85E-05,1.69E-05,1.91E-05,B1,B1,B1
transportation,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
transportation,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
trap,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
trap,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trap,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trap,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trap,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trap,NOUN,1.09E-05,1.06E-05,1.09E-05,1.12E-05,1.11E-05,1.18E-05,1.09E-05,1.16E-05,1.20E-05,1.12E-05,A2,B1,B1
trap,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trap,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
trash,ADJ,1.12E-07,1.21E-07,1.23E-07,1.21E-07,1.16E-07,1.25E-07,1.26E-07,1.09E-07,9.83E-08,1.17E-07,A1,B2,B2
trash,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trash,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trash,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trash,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trash,NOUN,4.60E-06,4.63E-06,4.91E-06,5.02E-06,5.04E-06,5.17E-06,4.92E-06,4.88E-06,4.24E-06,4.82E-06,A1,B2,B2
trash,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trash,VERB,1.97E-07,1.84E-07,2.12E-07,2.01E-07,2.07E-07,1.94E-07,1.92E-07,1.87E-07,1.52E-07,1.92E-07,A1,B2,B2
trauma,ADJ,1.90E-07,2.61E-07,2.52E-07,2.11E-07,2.94E-07,2.93E-07,3.71E-07,2.91E-07,2.38E-07,2.67E-07,A1,B2,B2
trauma,ADP,1.79E-10,1.23E-09,3.19E-10,4.40E-10,6.12E-10,5.55E-10,2.61E-10,7.40E-10,6.16E-10,5.51E-10,A1,A1,Unknown
trauma,ADV,4.47E-10,7.05E-10,0,8.07E-10,3.40E-10,6.93E-11,5.23E-10,4.32E-10,4.11E-10,4.15E-10,C2,B1,C1
trauma,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trauma,DET,4.48E-07,5.63E-07,5.49E-07,5.25E-07,5.82E-07,6.28E-07,6.52E-07,6.83E-07,4.98E-07,5.70E-07,A1,A2,A1
trauma,NOUN,1.48E-05,1.55E-05,1.56E-05,1.48E-05,1.55E-05,1.56E-05,1.57E-05,1.56E-05,1.14E-05,1.49E-05,B2,B1,B1
trauma,PRON,3.75E-09,4.32E-09,2.32E-09,3.59E-09,2.72E-09,3.60E-09,6.01E-09,3.15E-09,2.57E-09,3.56E-09,A1,A2,A1
trauma,VERB,1.59E-07,1.86E-07,1.88E-07,1.76E-07,1.86E-07,1.82E-07,2.01E-07,1.91E-07,1.42E-07,1.79E-07,A1,B2,B2
traumatic,ADJ,7.82E-06,7.96E-06,7.90E-06,7.49E-06,8.33E-06,8.43E-06,8.61E-06,8.30E-06,6.22E-06,7.89E-06,B2,B1,B2
traumatic,ADP,8.94E-11,3.52E-10,3.19E-10,5.13E-10,2.72E-10,4.16E-10,3.92E-10,4.94E-10,3.08E-10,3.51E-10,A1,A1,Unknown
traumatic,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
traumatic,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
traumatic,DET,2.68E-10,3.52E-10,7.19E-10,7.34E-11,1.36E-10,2.77E-10,7.18E-10,5.55E-10,1.54E-10,3.62E-10,A1,A2,A2
traumatic,NOUN,3.99E-08,3.32E-08,4.08E-08,3.42E-08,4.06E-08,3.36E-08,3.61E-08,3.50E-08,2.84E-08,3.58E-08,A1,Unknown,Unknown
traumatic,PRON,4.74E-09,5.11E-09,3.59E-09,4.11E-09,4.76E-09,3.95E-09,4.11E-09,3.46E-09,3.54E-09,4.15E-09,A1,A2,A1
traumatic,VERB,4.47E-09,4.93E-09,4.15E-09,3.96E-09,4.15E-09,3.95E-09,3.46E-09,3.76E-09,2.87E-09,3.97E-09,A1,B2,B2
travel,ADJ,5.57E-07,5.94E-07,6.10E-07,6.13E-07,6.14E-07,6.00E-07,5.49E-07,6.16E-07,5.52E-07,5.90E-07,A1,B2,B2
travel,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
travel,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
travel,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
travel,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
travel,NOUN,2.83E-05,2.88E-05,2.79E-05,2.78E-05,2.75E-05,2.81E-05,2.70E-05,2.69E-05,2.29E-05,2.72E-05,B1,B1,A2
travel,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
travel,VERB,1.84E-05,1.89E-05,1.92E-05,1.92E-05,1.94E-05,1.93E-05,1.89E-05,1.94E-05,1.90E-05,1.91E-05,B1,B1,A1
traveller,ADJ,4.24E-08,4.22E-08,4.30E-08,4.54E-08,4.20E-08,3.67E-08,4.34E-08,4.78E-08,5.17E-08,4.38E-08,A1,B2,B2
traveller,ADP,4.65E-09,4.41E-09,2.96E-09,5.65E-09,5.37E-09,3.74E-09,3.79E-09,6.66E-09,1.01E-08,5.25E-09,A1,A1,Unknown
traveller,ADV,4.47E-10,1.76E-10,1.60E-10,6.60E-10,6.12E-10,4.16E-10,7.18E-10,3.09E-10,1.33E-09,5.37E-10,C2,B1,C1
traveller,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
traveller,DET,2.68E-09,2.64E-09,2.80E-09,2.13E-09,2.45E-09,2.63E-09,1.70E-09,2.90E-09,2.87E-09,2.53E-09,A1,A2,A1
traveller,NOUN,2.82E-06,2.47E-06,2.17E-06,2.35E-06,2.89E-06,2.33E-06,3.02E-06,3.86E-06,6.80E-06,3.19E-06,A2,B2,B2
traveller,PRON,2.68E-10,3.52E-10,3.19E-10,3.67E-10,4.76E-10,2.08E-10,1.24E-09,1.11E-09,1.28E-09,6.25E-10,A1,A2,A2
traveller,VERB,4.11E-09,3.52E-09,3.27E-09,3.23E-09,4.15E-09,3.12E-09,3.59E-09,3.27E-09,7.65E-09,3.99E-09,A1,B2,B2
tray,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
tray,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tray,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
tray,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tray,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tray,NOUN,6.61E-06,6.47E-06,6.97E-06,6.78E-06,6.76E-06,6.78E-06,6.39E-06,6.53E-06,6.34E-06,6.62E-06,A1,B1,B2
tray,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tray,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
tread,ADJ,4.49E-08,6.70E-08,4.07E-08,5.31E-08,4.57E-08,3.92E-08,4.47E-08,5.35E-08,6.86E-08,5.08E-08,A1,B2,B2
tread,ADP,0,1.76E-10,0,0,5.44E-10,6.93E-11,4.57E-10,6.17E-10,1.49E-09,3.72E-10,A1,A1,Unknown
tread,ADV,1.61E-09,1.59E-09,7.19E-10,2.20E-09,1.77E-09,1.59E-09,1.57E-09,2.41E-09,4.67E-09,2.01E-09,A1,B1,C1
tread,CONJ,8.94E-11,0,0,7.34E-11,6.80E-11,0,1.96E-10,1.23E-10,1.54E-10,7.82E-11,A1,A2,A2
tread,DET,2.99E-08,3.08E-08,2.72E-08,3.01E-08,2.99E-08,2.62E-08,2.86E-08,1.95E-08,2.08E-08,2.70E-08,A1,A2,A1
tread,NOUN,9.58E-07,8.72E-07,8.63E-07,9.06E-07,1.09E-06,9.21E-07,1.10E-06,1.30E-06,2.07E-06,1.12E-06,A1,B2,B2
tread,PRON,4.74E-09,4.93E-09,5.03E-09,5.87E-09,5.24E-09,4.44E-09,7.18E-09,5.74E-09,6.36E-09,5.50E-09,A1,A2,A1
tread,VERB,1.33E-06,1.28E-06,1.28E-06,1.48E-06,1.66E-06,1.53E-06,1.63E-06,1.83E-06,2.87E-06,1.65E-06,B1,B2,B2
treasure,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
treasure,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
treasure,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
treasure,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treasure,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treasure,NOUN,7.48E-06,7.63E-06,7.47E-06,8.49E-06,9.16E-06,8.47E-06,9.10E-06,1.01E-05,1.26E-05,8.94E-06,B1,B1,B1
treasure,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treasure,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
treat,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
treat,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
treat,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
treat,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treat,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treat,NOUN,2.43E-06,2.38E-06,2.45E-06,2.59E-06,2.71E-06,2.87E-06,2.76E-06,2.80E-06,2.90E-06,2.66E-06,A2,B2,B2
treat,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treat,VERB,2.92E-05,2.94E-05,2.94E-05,2.86E-05,2.96E-05,2.96E-05,3.01E-05,2.89E-05,2.81E-05,2.92E-05,B1,B1,A1
treatment,ADJ,1.33E-06,1.48E-06,1.43E-06,1.44E-06,1.41E-06,1.45E-06,1.50E-06,1.49E-06,1.09E-06,1.40E-06,B1,B2,B2
treatment,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
treatment,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
treatment,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treatment,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treatment,NOUN,0.00015488,0.00016073,0.000157891,0.000149894,0.00015421,0.000156,0.000153744,0.000142906,0.000119552,0.000149978,B1,B1,A2
treatment,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treatment,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
treaty,ADJ,7.35E-07,6.41E-07,6.39E-07,5.65E-07,5.48E-07,6.11E-07,6.58E-07,5.60E-07,4.54E-07,6.01E-07,A1,B2,B2
treaty,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
treaty,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
treaty,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treaty,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treaty,NOUN,1.87E-05,1.80E-05,1.73E-05,1.61E-05,1.61E-05,1.65E-05,1.80E-05,1.81E-05,2.05E-05,1.77E-05,B2,B2,B1
treaty,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
treaty,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
tree,ADJ,2.57E-06,2.53E-06,2.56E-06,2.60E-06,2.71E-06,2.67E-06,2.63E-06,2.67E-06,3.03E-06,2.66E-06,B2,B2,B2
tree,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tree,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
tree,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tree,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tree,NOUN,6.53E-05,6.29E-05,6.45E-05,6.52E-05,6.73E-05,6.58E-05,6.45E-05,6.64E-05,7.46E-05,6.63E-05,A1,A2,A2
tree,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tree,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
trek,ADJ,4.29E-09,5.20E-09,4.23E-09,3.96E-09,3.13E-09,4.02E-09,3.85E-09,4.75E-09,5.54E-09,4.33E-09,A1,B2,B2
trek,ADP,6.26E-10,4.41E-10,6.39E-10,1.25E-09,1.09E-09,8.32E-10,1.24E-09,1.54E-09,7.19E-10,9.30E-10,A1,A1,Unknown
trek,ADV,6.26E-10,8.81E-10,4.79E-10,1.03E-09,5.44E-10,0,9.80E-10,7.40E-10,4.11E-10,6.32E-10,C2,B1,C1
trek,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trek,DET,1.25E-09,3.52E-10,3.99E-10,1.25E-09,8.16E-10,4.85E-10,7.18E-10,5.55E-10,3.59E-10,6.87E-10,A1,A2,A2
trek,NOUN,1.68E-06,1.69E-06,1.82E-06,1.82E-06,1.67E-06,1.64E-06,1.51E-06,1.45E-06,1.26E-06,1.62E-06,A1,B2,B2
trek,PRON,3.57E-10,3.52E-10,3.99E-10,6.60E-10,5.44E-10,2.08E-10,5.23E-10,6.17E-11,2.57E-10,3.74E-10,A1,A2,A2
trek,VERB,1.53E-07,1.67E-07,1.68E-07,1.78E-07,1.70E-07,1.60E-07,1.49E-07,1.52E-07,1.38E-07,1.59E-07,A1,B2,B2
trekking,ADJ,5.90E-09,6.43E-09,1.22E-08,6.82E-09,7.82E-09,4.58E-09,5.29E-09,4.75E-09,3.95E-09,6.42E-09,A1,B2,B2
trekking,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trekking,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trekking,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trekking,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trekking,NOUN,1.23E-07,1.08E-07,1.05E-07,1.20E-07,9.37E-08,7.69E-08,7.96E-08,6.96E-08,7.51E-08,9.46E-08,A1,Unknown,Unknown
trekking,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trekking,VERB,4.61E-07,4.38E-07,4.39E-07,4.65E-07,3.83E-07,3.56E-07,3.55E-07,3.20E-07,3.06E-07,3.92E-07,B2,B2,B2
tremble,ADJ,4.92E-08,5.44E-08,4.76E-08,5.86E-08,8.51E-08,6.86E-08,8.14E-08,9.65E-08,1.82E-07,8.04E-08,A1,B2,B2
tremble,ADP,2.68E-10,1.76E-10,0,0,2.04E-10,0,0,1.23E-10,5.65E-10,1.48E-10,A1,A1,Unknown
tremble,ADV,1.97E-09,1.50E-09,1.84E-09,1.76E-09,3.06E-09,2.98E-09,3.59E-09,4.32E-09,7.39E-09,3.16E-09,A1,B1,A2
tremble,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremble,DET,1.52E-09,2.38E-09,1.68E-09,1.61E-09,2.45E-09,1.53E-09,1.44E-09,1.54E-09,3.54E-09,1.96E-09,A1,A2,A2
tremble,NOUN,1.95E-07,2.01E-07,2.02E-07,2.20E-07,2.66E-07,2.28E-07,2.60E-07,2.91E-07,4.40E-07,2.56E-07,A1,Unknown,Unknown
tremble,PRON,2.06E-09,1.76E-09,2.96E-09,3.23E-09,3.20E-09,2.70E-09,3.14E-09,4.44E-09,7.03E-09,3.39E-09,A1,A2,A1
tremble,VERB,1.57E-06,1.57E-06,1.53E-06,1.78E-06,2.08E-06,1.81E-06,1.98E-06,2.32E-06,3.74E-06,2.04E-06,B1,B1,B2
tremendous,ADJ,1.30E-05,1.30E-05,1.31E-05,1.31E-05,1.32E-05,1.30E-05,1.28E-05,1.35E-05,1.42E-05,1.32E-05,B1,B1,B1
tremendous,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tremendous,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
tremendous,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremendous,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremendous,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
tremendous,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremendous,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
tremendously,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
tremendously,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tremendously,ADV,2.20E-06,2.19E-06,2.22E-06,2.25E-06,2.27E-06,2.29E-06,2.19E-06,2.30E-06,2.20E-06,2.23E-06,A2,B1,B2
tremendously,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremendously,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremendously,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
tremendously,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tremendously,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
trend,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
trend,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trend,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trend,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trend,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trend,NOUN,2.53E-05,2.54E-05,2.43E-05,2.40E-05,2.27E-05,2.40E-05,2.37E-05,2.30E-05,1.76E-05,2.33E-05,B1,B2,A2
trend,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trend,VERB,9.33E-08,1.09E-07,9.33E-08,1.05E-07,1.16E-07,1.10E-07,1.21E-07,1.25E-07,1.49E-07,1.13E-07,A1,B2,B2
trial,ADJ,3.27E-06,3.59E-06,3.44E-06,3.63E-06,3.39E-06,3.70E-06,3.44E-06,3.12E-06,2.62E-06,3.36E-06,B2,B2,B2
trial,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trial,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trial,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trial,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trial,NOUN,5.37E-05,5.70E-05,5.55E-05,5.66E-05,5.58E-05,5.67E-05,5.75E-05,5.52E-05,5.47E-05,5.58E-05,A2,B1,A2
trial,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trial,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
triangle,ADJ,1.27E-07,1.29E-07,1.30E-07,1.28E-07,1.55E-07,1.29E-07,1.20E-07,1.16E-07,9.02E-08,1.25E-07,A1,B2,B2
triangle,ADP,1.25E-09,2.20E-09,1.20E-09,1.61E-09,2.79E-09,1.59E-09,1.24E-09,1.79E-09,2.05E-09,1.75E-09,A1,A1,Unknown
triangle,ADV,3.13E-09,4.14E-09,8.87E-09,3.96E-09,4.62E-09,3.05E-09,3.46E-09,3.21E-09,4.57E-09,4.33E-09,A1,B1,B2
triangle,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
triangle,DET,3.08E-08,4.78E-08,5.54E-08,4.06E-08,4.39E-08,4.24E-08,3.55E-08,3.80E-08,3.32E-08,4.08E-08,A1,A2,A1
triangle,NOUN,8.62E-06,1.01E-05,1.00E-05,9.34E-06,9.65E-06,8.45E-06,8.16E-06,8.22E-06,8.86E-06,9.04E-06,A2,B1,B1
triangle,PRON,2.23E-09,3.00E-09,3.43E-09,4.33E-09,2.99E-09,3.95E-09,2.87E-09,2.72E-09,1.80E-09,3.04E-09,A1,A2,A1
triangle,VERB,7.29E-08,1.08E-07,9.94E-08,8.72E-08,9.43E-08,7.70E-08,6.90E-08,7.95E-08,6.93E-08,8.41E-08,A1,B2,B2
tribal,ADJ,1.33E-05,1.24E-05,1.28E-05,1.15E-05,1.16E-05,1.28E-05,1.14E-05,1.15E-05,9.20E-06,1.18E-05,B1,B1,B1
tribal,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tribal,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
tribal,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tribal,DET,9.83E-10,7.93E-10,3.99E-10,1.17E-09,4.76E-10,6.93E-10,3.27E-10,8.02E-10,8.21E-10,7.19E-10,A1,A2,A2
tribal,NOUN,5.27E-08,4.55E-08,6.60E-08,5.08E-08,4.81E-08,5.07E-08,5.35E-08,3.68E-08,3.50E-08,4.88E-08,A1,Unknown,Unknown
tribal,PRON,1.16E-09,1.06E-09,2.56E-09,1.91E-09,1.63E-09,6.24E-10,1.63E-09,1.17E-09,1.13E-09,1.43E-09,A1,A2,A2
tribal,VERB,8.67E-09,9.96E-09,1.17E-08,1.12E-08,9.66E-09,1.07E-08,8.43E-09,7.96E-09,6.88E-09,9.47E-09,A1,B2,B2
tribe,ADJ,8.01E-08,8.47E-08,8.98E-08,9.60E-08,8.25E-08,8.85E-08,9.19E-08,1.04E-07,9.58E-08,9.03E-08,A1,B2,B2
tribe,ADP,3.22E-09,2.38E-09,3.19E-09,4.84E-09,3.67E-09,4.44E-09,3.98E-09,3.64E-09,5.13E-09,3.83E-09,A1,A1,Unknown
tribe,ADV,7.86E-09,6.08E-09,6.47E-09,6.02E-09,6.39E-09,8.39E-09,8.82E-09,7.16E-09,9.70E-09,7.43E-09,A1,B1,B2
tribe,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tribe,DET,5.02E-08,4.77E-08,5.71E-08,5.33E-08,4.68E-08,4.86E-08,4.98E-08,4.88E-08,5.05E-08,5.03E-08,A1,A2,A1
tribe,NOUN,1.15E-05,1.13E-05,1.10E-05,1.11E-05,1.17E-05,1.16E-05,1.20E-05,1.25E-05,1.48E-05,1.19E-05,A2,B1,B1
tribe,PRON,2.20E-08,2.51E-08,2.00E-08,1.76E-08,1.90E-08,2.08E-08,2.38E-08,2.28E-08,3.27E-08,2.26E-08,A1,A2,A1
tribe,VERB,2.11E-07,2.09E-07,2.15E-07,2.11E-07,2.14E-07,2.26E-07,2.33E-07,2.25E-07,2.64E-07,2.23E-07,A1,B2,B2
tribute,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
tribute,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tribute,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
tribute,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tribute,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tribute,NOUN,7.06E-06,6.80E-06,6.72E-06,7.01E-06,7.12E-06,7.04E-06,7.35E-06,7.54E-06,8.65E-06,7.26E-06,B1,B1,B2
tribute,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tribute,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
trick,ADJ,0,0,0,0,0,0,0,0,0,0,C2,B2,B2
trick,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trick,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trick,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trick,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trick,NOUN,8.10E-06,8.23E-06,8.34E-06,8.98E-06,9.10E-06,9.03E-06,8.96E-06,9.37E-06,1.05E-05,8.96E-06,A2,B1,B1
trick,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trick,VERB,7.19E-07,7.13E-07,7.58E-07,7.82E-07,7.98E-07,8.12E-07,7.98E-07,7.90E-07,7.18E-07,7.65E-07,B2,B2,B2
tricky,ADJ,2.69E-06,2.84E-06,2.95E-06,3.00E-06,2.96E-06,2.98E-06,2.82E-06,2.78E-06,2.33E-06,2.82E-06,B2,B2,B2
tricky,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
tricky,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
tricky,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tricky,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tricky,NOUN,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,Unknown
tricky,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
tricky,VERB,0,0,0,0,0,0,0,0,0,0,C1,B2,C1
trigger,ADJ,2.29E-07,2.30E-07,2.45E-07,2.43E-07,2.52E-07,2.76E-07,2.39E-07,2.43E-07,2.15E-07,2.41E-07,A1,B2,B2
trigger,ADP,0,0,0,0,0,0,0,0,0,0,Unknown,A1,Unknown
trigger,ADV,0,0,0,0,0,0,0,0,0,0,C2,B1,C1
trigger,CONJ,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trigger,DET,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trigger,NOUN,6.00E-06,6.14E-06,6.87E-06,6.21E-06,6.59E-06,6.51E-06,6.69E-06,6.28E-06,5.73E-06,6.34E-06,A1,B2,B2
trigger,PRON,0,0,0,0,0,0,0,0,0,0,A2,A2,A2
trigger,VERB,5.06E-06,5.48E-06,5.60E-06,5.42E-06,5.53E-06,5.60E-06,5.49E-06,5.26E-06,4.14E-06,5.29E-06,B1,B1,B2
